trial_id,timestamp,machine_name,gpu_info,gpu_memory,platform,model,trial,latency_s,completion_tokens,tokens_per_sec,unique,duplicate_reason,sample_output
google/gemma-3-1b_1_1759004070,2025-09-27T16:14:30.536021,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b,1,122.05648922920227,0,0,False,error,
google/gemma-3-1b_2_1759004203,2025-09-27T16:16:43.924347,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b,2,122.03432083129883,0,0,False,error,
google/gemma-3-1b_3_1759004337,2025-09-27T16:18:57.433572,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b,3,122.05090022087097,0,0,False,error,
google/gemma-3-1b_4_1759004479,2025-09-27T16:21:19.876881,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b,4,122.10160732269287,0,0,False,error,
google/gemma-3-1b_5_1759004613,2025-09-27T16:23:33.343053,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b,5,122.05550336837769,0,0,False,error,
google/gemma-3-1b_6_1759004746,2025-09-27T16:25:46.837438,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b,6,122.07632970809937,0,0,False,error,
google/gemma-3-1b_7_1759004880,2025-09-27T16:28:00.613905,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b,7,122.06381821632385,0,0,False,error,
google/gemma-3-1b_8_1759005119,2025-09-27T16:31:59.579856,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b,8,95.17815494537354,486,5.1062137134191605,True,unique,"User: Hi, I’d like to schedule an appointment.

Agent: Certainly! Could you please tell me your name and date of birth?

User: My name is Sarah Miller, and my birthday is January 15th.

Agent: Thank you, Ms. Miller. And what type of appointment are you looking for today? Are you here for a follow-up, a routine check-up, or something else?

User: I’d like to see the doctor for a check-up. It’s been a while since my last one.

Agent: Okay, a general check-up. Just to confirm, is there a specific r"
google/gemma-3-1b_9_1759005154,2025-09-27T16:32:34.561375,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b,9,6.662164926528931,464,69.6470299245128,False,semantic_similarity_0.935,"User: Hi, I’d like to schedule an appointment.

Agent: Certainly! To help me find a time that works for you, could you tell me what kind of service you need?  Are you looking for anything specific, like cardiology, dermatology, or something else entirely?

User: I’m just here for a check-up – general health stuff. 

Agent: Okay, a general check-up. Great. And when are you thinking of scheduling this? Do you have any dates in mind?

User:  Maybe next Tuesday afternoon?

Agent: Let me check availa"
google/gemma-3-1b_10_1759005300,2025-09-27T16:35:00.031189,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b,10,14.813034534454346,499,33.68654807624677,False,semantic_similarity_0.894,"User: Hi, I’d like to schedule an appointment.

Agent: Certainly! Could you tell me what type of appointment you need?

User: I need to see a dermatologist.

Agent: Okay, a dermatologist. Let me check availability...  Hmm, we have openings on Tuesday afternoon and Wednesday morning. Do either of those work for you?

User: Tuesday afternoon would be great, if possible. 

Agent: Alright, let me confirm – Tuesday at 2:00 PM is available. Does that suit you?

User: Yes, that’s perfect. Can I just te"
