trial_id,timestamp,machine_name,gpu_info,gpu_memory,platform,model,trial,latency_s,completion_tokens,tokens_per_sec,unique,duplicate_reason,sample_output
google/gemma-3-1b_1_1759012047,2025-09-27T18:27:27.010246,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,google/gemma-3-1b,1,4.652783393859863,512,110.0416582202539,True,unique,"User: Hi, I’m so nervous about this appointment.  I just want to get it over with… really, really fast.

Agent: Okay, take a deep breath. It’s completely normal to feel anxious. Let's just start at the beginning. Could you tell me your name and date of birth for me?

User: Uh, my name is Sarah Miller. I’m 32 years old.

Agent: Thank you, Sarah.  So, you want to schedule an appointment with Dr. Evans, correct?

User: Yes! That’s it! Dr. Evans – that’s the one. It feels really important.

Agent: A"
google/gemma-3-1b_2_1759012053,2025-09-27T18:27:33.017108,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,google/gemma-3-1b,2,4.946898460388184,512,103.4991933025897,True,unique,"User: Hi, I’d like to schedule a follow-up appointment after my knee replacement surgery.

Agent: Certainly! Okay, let me pull up your account. Can you confirm your date of birth for verification?

Patient: Uh, it's January 15th, 2023.

Agent: Perfect. And what’s the primary reason for this follow-up appointment? Just general check-in, or are there any specific concerns?

Patient: Well, I just want to make sure everything is healing well. I was a little worried about swelling initially.

Agent: "
google/gemma-3-1b_3_1759012059,2025-09-27T18:27:39.130996,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,google/gemma-3-1b,3,5.014635324478149,512,102.10114332756221,True,unique,"User: Hi Dr. Lee, I’m really struggling with getting an appointment – my kids are going through a huge change at home. It’s been a lot lately.

Agent: Good morning! Of course, I understand. Let's see what we can do. Can you tell me a little more about what’s been going on?  Just to get a feel for the situation – it sounds like you’re juggling quite a few things. 


User: It’s…well, my youngest is having trouble with ADHD and needs a specialist visit, and my older daughter is really struggling wi"
google/gemma-3-1b_4_1759012065,2025-09-27T18:27:45.120834,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,google/gemma-3-1b,4,4.917194366455078,512,104.1244176746084,True,unique,"User: (Slightly frantic) Hi, I need to cancel my appointment… really quickly. It’s not working out.

Agent: Hello! Thank you for calling. My name is Alex, how can I help you today?  Can you tell me just a little bit about what’s going on?

User: (Voice trembling slightly) Well, it's kind of… overwhelming. And honestly, I’m really anxious. It feels like everything’s going to be an absolute nightmare.

Agent: Okay. I understand. Anxiety can definitely add a layer to healthcare appointments. Let me"
google/gemma-3-1b_5_1759012071,2025-09-27T18:27:51.150471,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,google/gemma-3-1b,5,4.96039342880249,512,103.21761919671039,True,unique,"User: Hi Dr. Lee, I’m really nervous about this appointment. I’ve been waiting for ages to see you.

Agent: Hello! Of course, I understand. It's perfectly normal to feel anxious when starting a new healthcare experience. Let’s just take a deep breath together. Can you tell me what specifically is making you feel this way? 

User: Well, it’s just… everything. My daughter, Sarah, needs a checkup next week, and my brother, Michael, wants to see his specialist. And then my mother needs her annual ph"
google/gemma-3-1b_6_1759012077,2025-09-27T18:27:57.433113,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,google/gemma-3-1b,6,5.189589738845825,512,98.65905124782942,True,unique,"User: Hi Dr. Lee, I’m so sorry to bother you, but… I need to reschedule. It’s been a while. 

Agent: Absolutely, [Patient Name]. No problem at all. Let's see what’s going on. Could you tell me a little bit about why you’re needing to reschedule?

User: Honestly, it’s just… I'm really anxious about this appointment. It feels like a lot of pressure. And my family is *really* involved – my mom needs her annual check-up, my brother wants to see his doctor, and my sister… well, she’s been having cons"
google/gemma-3-1b_7_1759012083,2025-09-27T18:28:03.537301,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,google/gemma-3-1b,7,5.019473552703857,512,102.00272889657904,True,unique,"User: Hi, I’m hoping to schedule an appointment.  I have some questions about my insurance coverage.

Agent: Certainly! Welcome! Let's start with your name and date of birth, please?

Patient: My name is Sarah Miller, born July 15th, 1988.

Agent: Okay, thank you, Ms. Miller. And can you tell me which insurance plan do you have – Blue Cross Blue Shield, UnitedHealthcare, or something else?

Patient: I’m not entirely sure. It’s a combination plan, mostly with Blue and a little bit of HealthFIRST."
google/gemma-3-1b_8_1759012090,2025-09-27T18:28:10.107453,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,google/gemma-3-1b,8,5.482860088348389,512,93.38191960944796,True,unique,"User: Hi Sarah, just wanted to reschedule my appointment with Dr. Lee. It’s been a little hectic lately.

Agent: Absolutely, [Patient Name]. Thanks for letting me know. Let's see what we can do. Could you tell me which day and time works best for you? 

User: I was thinking Tuesday afternoon, maybe around 2 PM?

Agent: Okay, let’s check that availability. Just a moment… Yes! We have an opening at 2:30 PM on Tuesday. Would that work for you?

User: Yeah, perfect! That sounds good. I'm a little wo"
google/gemma-3-1b_9_1759012096,2025-09-27T18:28:16.265028,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,google/gemma-3-1b,9,5.078172206878662,512,100.82367811522185,True,unique,"User: Hello? Is anyone there? My name is Arthur Finch.

Agent: Good morning, Mr. Finch. I’m Sarah Miller, how can I help you today? 

User: Oh goodness, it’s… it's urgent.  I need to see a doctor right away.

Agent: Okay, let’s take a deep breath. Can you tell me what’s going on?  Just be as detailed as possible. 

User: Well, I’ve been having a terrible headache. Really bad. Like, sharp. And it just keeps coming back. I can barely hear my grandson, Billy. He's about to turn ten. It’s… it’s so f"
google/gemma-3-1b_10_1759012102,2025-09-27T18:28:22.271061,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,google/gemma-3-1b,10,4.938028335571289,512,103.68510774063142,True,unique,"User: Hi [Healthcare Provider Name], this is Sarah Miller. I need to reschedule my appointment – it’s been a while.

Agent: Hello Sarah, thanks for reaching out! Let me pull up your file. Just one moment… Okay, I see you're scheduled for a consultation on October 26th. Is that still the date?

User: Yes, that’s correct. But I have multiple family members needing appointments too. It's really overwhelming.

Agent: I understand. Multiple family members can definitely add complexity to scheduling. "
