trial_id,timestamp,machine_name,gpu_info,gpu_memory,platform,model,trial,latency_s,completion_tokens,tokens_per_sec,unique,duplicate_reason,sample_output
google/gemma-3-1b_1_1759002396,2025-09-27T15:46:36.824437,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b,1,7.285899639129639,474,65.05716843179344,True,unique,"User: Hi, I’d like to schedule an appointment with Dr. Lee.

Agent: Certainly! Let me check availability for you.  Just one moment… Okay, we have openings on Tuesday at 2 PM and Wednesday at 10 AM. Do either of those work for you?

User: Tuesday at 2 PM would be great.

Agent: Perfect. A 2 PM appointment with Dr. Lee is booked.  Let me just confirm the date and time – Tuesday, October 24th at 2:00 PM. Is that correct?

User: Yes, that’s right.

Agent: Great!  Can I get your full name and phone n"
google/gemma-3-1b_2_1759002406,2025-09-27T15:46:46.423018,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b,2,7.3621556758880615,474,64.38331663542603,False,semantic_similarity_0.933,"User: Hi, I’d like to schedule an appointment.

Agent: Certainly! Could you please tell me your name and date of birth?

User: My name is Sarah Miller, and my birthday is July 12th, 1988.

Agent: Thank you, Sarah. And what type of appointment are you looking for today? (e.g., check-up, specialist consultation, etc.)

User: I’d like to schedule a check-up with Dr. Lee.

Agent: Okay, a check-up with Dr. Lee. Let me just check our availability…  Okay, we have openings on Tuesday afternoon and Wedne"
google/gemma-3-1b_3_1759002416,2025-09-27T15:46:56.506214,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b,3,7.809081315994263,512,65.5646905547444,False,semantic_similarity_0.914,"User: Hi, I’d like to schedule an appointment.

Agent: Good morning! Certainly. Could you please tell me your name and date of birth for verification?

User: My name is Sarah Miller, and my birthday is January 15th, 1985.

Agent: Thank you, Ms. Miller. And what type of appointment are you looking for today? Are you needing a follow-up, an annual check-up, or something else?

User: I’d like to schedule a routine physical exam.  I just feel a little…off lately.

Agent: Okay. A routine physical is "
google/gemma-3-1b_4_1759002426,2025-09-27T15:47:06.247718,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b,4,7.519359350204468,491,65.29811612031132,False,semantic_similarity_0.943,"User: Hi, I’d like to schedule an appointment with Dr. Lee.

Agent: Certainly! Let me pull up your information. Just one moment… Okay, I see you’re looking for a general check-up. Do you have a preferred date or time in mind?

User: I was hoping for sometime next week, maybe Tuesday or Wednesday afternoon.

Agent: Alright, let's look at those options. Tuesday afternoon is available, but Wednesday might be slightly better – 2 PM would work perfectly for you?

User: Yes, 2 PM on Wednesday would be"
google/gemma-3-1b_5_1759002436,2025-09-27T15:47:16.068866,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b,5,7.526448488235474,482,64.04082891863408,False,semantic_similarity_0.881,"User: Hi, I’d like to schedule an appointment.

Agent: Certainly!  Could you please tell me your name and date of birth?

User: My name is Sarah Miller, and my birthday is July 12th, 1985.

Agent: Thank you, Ms. Miller. And what type of appointment are you looking for today?

User: I’d like to see a check-up – just a general one.

Agent: Okay, a general check-up. Let me pull up your schedule…  Just a moment… (pause) Alright, we have openings on the 15th and 22nd of next month. Would either of th"
google/gemma-3-1b_6_1759002445,2025-09-27T15:47:25.284248,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b,6,7.018641948699951,447,63.6875343217639,False,semantic_similarity_0.925,"User: Hi, I’d like to schedule an appointment.

Agent: Certainly! To help me find a time that works for you, could you tell me what type of service you're looking for? 

User: I need to see Dr. Miller.

Agent: Okay, Dr. Miller. Let me check his availability.  (Pause – sounds of typing) … Alright, he has openings on Tuesday afternoon and Wednesday morning. Would either of those work for you?

User: Tuesday afternoon would be great, actually.

Agent: Perfect! Tuesday at 2 PM is available. Is that "
google/gemma-3-1b_7_1759002455,2025-09-27T15:47:35.248814,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b,7,7.714929580688477,512,66.3648312852532,False,semantic_similarity_0.883,"User: Hi, I’d like to schedule an appointment for my back pain.

Agent: Certainly! Let me pull up your file. Just one moment… Okay, I see you’re due for a consultation today.  What type of appointment are you looking for?

User: Something relatively quick – maybe an hour or so.

Agent: Alright. We have several options available. Do you prefer to book online, by phone, or come in person?

User: Online would be easiest, I think.

Agent: Great! Let’s set up a time for you.  Do you have any preferre"
google/gemma-3-1b_8_1759002464,2025-09-27T15:47:44.217445,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b,8,6.796719789505005,408,60.0289570021709,False,semantic_similarity_0.934,"User: Hi, I’d like to schedule an appointment.

Agent: Certainly! To help me find a good time for you, could you tell me what type of appointment you're looking for? 

User: I need to see my doctor about my blood pressure.

Agent: Okay, a blood pressure check-up.  Let me just pull up your insurance information… Alright, we have some available slots this week. Do you have a preferred day or time range?

User:  Maybe Tuesday afternoon would work. 2 PM?

Agent: Perfect! Let me confirm that – Tuesda"
google/gemma-3-1b_9_1759002474,2025-09-27T15:47:54.060786,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b,9,7.631017208099365,492,64.47371124753904,False,semantic_similarity_0.911,"User: Hi, I’d like to schedule an appointment with Dr. Ramirez for next week.

Agent: Certainly! Thanks for reaching out. Let me check availability for you. Could you tell me a little more about what type of appointment you're looking for?  Are you interested in anything specific, like a routine check-up or something else?

User: I’d prefer to see him for a check-up – just a general one, nothing too serious. 

Agent: Okay, a general check-up.  Let me see… We have openings on Tuesday afternoon an"
google/gemma-3-1b_10_1759002484,2025-09-27T15:48:04.089547,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b,10,7.757652521133423,512,65.99934691650701,False,semantic_similarity_0.904,"User: Hi, I’d like to schedule an appointment.

Agent: Certainly! To help me find the right time for you, could you tell me your last name and insurance provider?

User: My name is Sarah Miller, and my insurance is Blue Cross Blue Shield.

Agent: Okay, thank you, Ms. Miller.  Let me check our availability… One moment please. … Alright, we have an opening on Tuesday at 2 PM. Would that work for you?

User: Yes, that would be great! 2 PM works perfectly.

Agent: Wonderful! Let’s confirm your date "
google/gemma-3-1b_11_1759002493,2025-09-27T15:48:13.402007,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b,11,6.506875276565552,401,61.62712253671092,False,semantic_similarity_0.924,"User: Hi, I’d like to schedule an appointment.

Agent: Certainly! To help me find a time that works best for you, could you tell me what type of appointment you’re looking for?  Are you here for a check-up, a specialist consultation, or something else?

User: It's a follow-up to my annual physical.

Agent: Okay, a follow-up to your annual physical.  Let me just check our availability…  (typing sounds) … Alright, we have a few options available on Tuesday afternoon and Wednesday morning. Would ei"
google/gemma-3-1b_12_1759002503,2025-09-27T15:48:23.058310,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b,12,7.4093101024627686,499,67.34770081146127,False,semantic_similarity_0.938,"User: Hi, I’d like to schedule an appointment with Dr. Lee.

Agent: Certainly! Let me pull up your information. One moment… Okay, I see you’re looking for a general check-up.  Can you tell me a little bit more about what you're hoping to get out of this visit?

User: Well, my wife has been feeling really tired lately, and I just want to make sure everything is okay. 

Agent: Okay, that’s helpful. Fatigue can be caused by many things – stress, sleep issues, thyroid problems…  We’ll definitely nee"
google/gemma-3-1b_13_1759002513,2025-09-27T15:48:33.143023,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b,13,7.862510442733765,512,65.11915039466447,False,semantic_similarity_0.921,"User: Hi, I’d like to schedule an appointment for a check-up.

Agent: Certainly! To help me find a time that works best for you, could you tell me what type of appointment you’re looking for?  Are you interested in a general check-up, something specific like diabetes management, or perhaps a follow-up after a previous visit?

User: I'd really like to talk to my doctor about some mild blood pressure concerns.

Agent: Okay, a mild blood pressure concern. Let me see what’s available…  We have appoi"
