trial_id,timestamp,machine_name,gpu_info,gpu_memory,platform,model,trial,latency_s,completion_tokens,tokens_per_sec,unique,duplicate_reason,sample_output
google/gemma-3-1b_1_1759005010,2025-09-27T16:30:10.366794,MSI,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b,1,122.02030491828918,0,0,False,error,
google/gemma-3-1b_2_1759005124,2025-09-27T16:32:04.958862,MSI,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b,2,100.36190390586853,512,5.10153733711763,True,unique,"Okay, here’s a realistic healthcare appointment conversation, aiming for a balance of professional and personal elements. It’s designed to be adaptable – you can adjust the details based on your specific needs.

**Setting:** A doctor's office (Private Room)

**Characters:**

* **Dr. Evelyn Reed (DR):**  A general practitioner with a calm and empathetic demeanor.
* **David Miller (DM):** A 45-year-old man, experiencing mild digestive issues.


---

**(Scene starts)**

**DR:** “Hi David, welcome b"
google/gemma-3-1b_3_1759005182,2025-09-27T16:33:02.591823,MSI,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b,3,7.175883769989014,512,71.35009657504303,False,semantic_similarity_0.913,"Okay, here's a realistic healthcare appointment conversation, aiming for a balance of professional and personal elements. It’s designed to be adaptable – you can adjust the details based on the specific situation and your patient’s needs.

**Setting:** A doctor’s office - relatively private, but not overly sterile.

**Characters:**

* **Dr. Evelyn Reed (Doctor):** Warm, empathetic, but professional.
* **Sarah Miller (Patient):** 45-year-old woman, slightly anxious but trying to be calm.


---

*"
google/gemma-3-1b_4_1759005294,2025-09-27T16:34:54.331137,MSI,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b,4,10.227871417999268,512,50.059291818918396,False,semantic_similarity_0.904,"Okay, here’s a realistic healthcare appointment conversation, aiming for a balance of professionalism and genuine detail. It's designed to be adaptable – you can adjust it based on the specific situation and the patient’s needs.

---

**Setting:** A comfortable waiting room at a general practice clinic.

**Characters:**

*   **Sarah (Patient):** Mid-40s, slightly anxious but trying to be calm.
*   **Dr. Lee (Doctor):** Experienced, friendly, and approachable.

**(Scene opens with Sarah sitting o"
google/gemma-3-1b_5_1759005319,2025-09-27T16:35:19.186661,MSI,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b,5,11.300341367721558,512,45.30836576870885,False,semantic_similarity_0.873,"Okay, here’s a realistic healthcare appointment conversation, aiming for authenticity and detail. It's roughly 15-20 minutes long, covering common scenarios:

**Setting:** A busy, but professional, doctor's office.  We’ll assume the patient is Sarah Miller, 48 years old, presenting with a persistent cough.

**(The Doctor - Dr. Lee - enters, smiling warmly)**

**Dr. Lee:** “Hi Sarah, good to see you! How are you feeling today? Can I start by asking you a few questions about what’s been going on?”"
google/gemma-3-1b_6_1759005359,2025-09-27T16:35:59.935815,MSI,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b,6,19.43448281288147,512,26.344925405508533,False,semantic_similarity_0.890,"Okay, here's a realistic healthcare appointment conversation, aiming for a balance between professional and human. It’s designed to be adaptable – you can tweak it based on the specific patient and situation.

**Setting:** A cozy, slightly cluttered waiting room at a general practice clinic.  Sarah (32) is sitting in a comfortable armchair, looking a little anxious. Dr. Miller (50s), a friendly and approachable physician, is reviewing her chart.

---

**(Dr. Miller - Warm, calm voice)** “Hi Sara"
google/gemma-3-1b_7_1759005471,2025-09-27T16:37:51.368130,MSI,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b,7,20.243199348449707,512,25.29244469645608,False,semantic_similarity_0.883,"Okay, here’s a realistic healthcare appointment conversation, aiming for a balanced and somewhat nuanced experience. It's designed to reflect common scenarios, but remember this is a *simulation* – real conversations vary greatly!

---

**Setting:** A cozy, but slightly sterile, doctor’s office. Dr. Evans, a mid-level family physician, sits behind her desk. Sarah Miller, 45, is sitting opposite her, looking slightly anxious.

**(Scene begins)**

**Dr. Evans:** (Warmly) “Hi Sarah, thanks for comi"
google/gemma-3-1b_8_1759005497,2025-09-27T16:38:17.137426,MSI,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,google/gemma-3-1b,8,12.097212553024292,512,42.323799615474265,False,semantic_similarity_0.874,"Okay, here's a realistic healthcare appointment conversation, aiming for authenticity and covering various potential scenarios.  It’s roughly 10-15 minutes long.

---

**Setting:** A doctor's office – warm, slightly sterile, but functional. Dr. Emily Carter is sitting at her desk, looking friendly but professional. Sarah Miller is seated opposite her, a little anxious.

**(Conversation Begins)**

**Dr. Carter:** Hi Sarah, thanks for coming in today. How are you feeling overall?

**Sarah:** (Sigh"
phi-3-mini-4k-instruct_1_1759005531,2025-09-27T16:38:51.277498,MSI,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,phi-3-mini-4k-instruct,1,12.602906465530396,512,40.625549463558,False,semantic_similarity_0.882,"Okay, here’s a realistic healthcare appointment conversation, aiming for a nuanced and somewhat complex scenario. It's designed to reflect common experiences, but please remember this is a *simulation* - actual conversations vary greatly!

---

**Setting:** A cozy, slightly cluttered doctor's office – Dr. Ramirez is sitting at her desk, reviewing paperwork. Sarah (32) is seated opposite her, fidgeting slightly.

**(Dr. Ramirez smiles warmly)** “Hi Sarah, thanks for coming in today. How are you f"
phi-3-mini-4k-instruct_2_1759005571,2025-09-27T16:39:31.069207,MSI,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-10-10.0.26100-SP0,phi-3-mini-4k-instruct,2,9.66598892211914,512,52.96923099387856,False,semantic_similarity_0.895,"Okay, here's a realistic healthcare appointment conversation, aiming for a balance of professional and conversational elements. It’s designed to be adaptable – you can adjust the details to fit your specific scenario.

**Setting:** A doctor's office.  Dr. Evelyn Reed is sitting at her desk.

---

**(Scene opens with Dr. Reed looking at a clipboard)**

**Dr. Reed:** Hi [Patient Name], thanks for coming in today. I understand you have a concern about your recent blood pressure readings?

**Patient"
