trial_id,timestamp,machine_name,gpu_info,gpu_memory,platform,model,trial,latency_s,completion_tokens,tokens_per_sec,unique,duplicate_reason,sample_output
google/gemma-3-1b_1_1759012007,2025-09-27T18:26:47.823129,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-11-10.0.26100-SP0,google/gemma-3-1b,1,8.85083293914795,512,57.847662871974755,True,unique,"User: Hello, my name is Eleanor Davies. I’d like to cancel and reschedule my appointment with Dr. Miller.

Agent: Good morning, Ms. Davies. Thank you for calling. Let me pull up your record.  Okay, I see it here. You’re scheduled for a physical examination on Tuesday at 10:00 AM.  Could you tell me what’s causing you to need to cancel?

User: It's just… I’m having some trouble hearing, dear.  It’s really getting difficult these days. I can barely understand anything you’re saying.

Agent:  I und"
google/gemma-3-1b_2_1759012017,2025-09-27T18:26:57.703169,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-11-10.0.26100-SP0,google/gemma-3-1b,2,8.616980791091919,512,59.41756311320741,True,unique,"User: Hi, I’d like to cancel my appointment.

Agent: Certainly. Could you tell me your name and what day/time you were scheduled for?

Patient: It’s Sarah Miller. I was supposed to be here on Tuesday at 2 PM.

Agent: Okay, Sarah Miller. Let me just pull up your record… Alright, we have a slot open for you on Thursday at 10 AM. Would that work?

User: Thursday is tight. My kids are going to soccer practice and I really need to be home by 6.

Agent: I understand completely. It’s a busy schedule.  "
google/gemma-3-1b_3_1759012027,2025-09-27T18:27:07.939979,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-11-10.0.26100-SP0,google/gemma-3-1b,3,8.992402791976929,512,56.9369513181515,True,unique,"User: Hi, I’m Sarah Miller. I want to schedule an appointment for my annual checkup.

Agent: Good morning, Ms. Miller! Thanks for calling. Let me pull up your account. Just one moment… Okay, I see you. What’s the best way to reach you?

User: My phone number is 555-123-4567.

Agent: Perfect. And could you tell me a little bit about what kind of appointment you're looking for – that’s usually just a quick checkup?

User: Yeah, exactly. Just a routine one.

Agent: Okay. Let’s see… We have availabi"
google/gemma-3-1b_4_1759012037,2025-09-27T18:27:17.935898,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-11-10.0.26100-SP0,google/gemma-3-1b,4,8.832292318344116,512,57.96909585256912,True,unique,"User: Hi, I just had my knee replacement surgery yesterday. It’s… a lot of nerves. I just want to make sure everything went okay.

Agent: Hi there! Thanks for calling. I understand – it can definitely be unsettling after something like that. Just want to assure you we’ll take all the time needed to check things over and discuss any concerns you might have. Can you tell me a little bit more about what you're feeling?

User: Well, my work schedule is… crazy. I have a meeting at 8 AM every morning,"
google/gemma-3-1b_5_1759012047,2025-09-27T18:27:27.789540,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-11-10.0.26100-SP0,google/gemma-3-1b,5,8.563844919204712,512,59.786229763668736,True,unique,"User: Hi Sarah, thanks for getting here. I just wanted to reschedule this appointment – it’s been a while.

Agent: Absolutely, Mr. Peterson! Let me pull that up. Just a moment… Okay, I see your appointment with Dr. Lee is scheduled for next Tuesday at 2 PM.  Would that work for you?

User: Yeah, that's fine. But... my daughter, Emily, needs to go in too. She’s been having some stomach problems.

Agent: Oh, absolutely. Emily? That’s great to hear. Let me check her appointment schedule… Okay, she’"
google/gemma-3-1b_6_1759012057,2025-09-27T18:27:37.061318,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-11-10.0.26100-SP0,google/gemma-3-1b,6,8.135014772415161,477,58.63541903051591,True,unique,"User: Hi, I’d like to cancel my appointment with Dr. Ramirez for next Tuesday afternoon.

Agent: Certainly, I can help you with that. Could you just provide me with your full name and date of birth, please?

User: It’s Sarah Miller, born 1985.

Agent: Thank you, Sarah. And what is the reason for the cancellation today?

User: Honestly, I just need to reschedule. Things have come up.

Agent: Okay, I understand. Let me pull up your record… Just one moment… Alright, I see it here.  It’s Tuesday aft"
google/gemma-3-1b_7_1759012067,2025-09-27T18:27:47.437309,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-11-10.0.26100-SP0,google/gemma-3-1b,7,8.798532724380493,512,58.191520795423315,True,unique,"User: Hi, I’d like to schedule an appointment.

Agent: Certainly! Thanks for reaching out. To start, could you tell me your name and date of birth?

Patient: Sarah Miller, 35 years old.

Agent: Thank you, Sarah. And what kind of reason prompted this appointment today?

Patient: Well, it’s just…things have been a little hectic lately. Work is demanding, and I just need to take some time for myself.

Agent: Okay, I understand. Let's see, could you tell me which type of insurance do you currently h"
google/gemma-3-1b_8_1759012077,2025-09-27T18:27:57.034532,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-11-10.0.26100-SP0,google/gemma-3-1b,8,8.446439743041992,512,60.617255977203335,True,unique,"User: Hi, I need to cancel my appointment with Dr. Ramirez. It’s been a really busy week.

Agent: Hello! Absolutely. Let me check on that for you. One moment... Okay, I see your appointment is scheduled for next Tuesday at 2 PM. Can you tell me what’s keeping you from coming?

User: Honestly, it's just…everything. Work, kids, everything.  I really need to prioritize things right now.

Agent: I understand completely. That sounds incredibly demanding. It’s great that you're being mindful of your t"
google/gemma-3-1b_9_1759012087,2025-09-27T18:28:07.071792,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-11-10.0.26100-SP0,google/gemma-3-1b,9,8.681905746459961,512,58.97322718675765,True,unique,"User: Hi, I need an urgent appointment today. It’s really stressing me out.

Agent: Okay, thanks for calling. Could you tell me your name and what’s going on? And just to confirm, is this a true emergency?

User: My son… he has a persistent cough, and my daughter needs to go in for a checkup. Both are sick today.

Agent: I understand. Let me pull up your schedule. Just a moment... Okay, I see you’re scheduled for a primary care appointment today.  Can you tell me what symptoms you've been experi"
google/gemma-3-1b_10_1759012097,2025-09-27T18:28:17.141620,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-11-10.0.26100-SP0,google/gemma-3-1b,10,8.722827434539795,512,58.69656414073179,True,unique,"User: Hi Dr. Lee, I just wanted to reschedule my appointment. It’s been a while.

Agent: Good morning! Absolutely, let's see what’s happening. Can you tell me a little about what prompted this rescheduling? 

Patient: Honestly, it’s… overwhelming.  I’ve had so many family members needing appointments lately, and I feel like I don’t have the time. It’s just a lot to manage. 

Agent: I understand completely. That’s a huge responsibility, isn't it?  Let’s take a breath. Do you want me to start with"
phi-3-mini-4k-instruct_1_1759012238,2025-09-27T18:30:38.737783,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-11-10.0.26100-SP0,phi-3-mini-4k-instruct,1,140.27316069602966,512,3.6500211263471716,True,unique," User: Hi, this is Julia. I need to reschedule my upcoming appointment with Dr. Anderson on Thursday at 2 PM due to some family issues.

Agent: Hello, Julia! Of course, we can help you reschedule your appointment. What date and time would work best for you instead?

User: I'm looking into next week... maybe Wednesday or Friday afternoon would be good. Do you have anything available then?

Agent: Let me check our schedule for those days. One moment, please. Yes, we do have availability on both We"
phi-3-mini-4k-instruct_2_1759012379,2025-09-27T18:32:59.776866,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-11-10.0.26100-SP0,phi-3-mini-4k-instruct,2,139.81361865997314,512,3.6620180845557293,True,unique," User: Hello, I would like to schedule an appointment with a new healthcare provider.

Agent: Sure! I'd be happy to help you set up your first appointment. May I have some information from you? First off, could you please confirm if this will be your first visit with us?

User: Yes, it is my first time at this practice.

Agent: Great! To start, can you provide me with the basic personal details such as your name and date of birth?

User: My name is John Smith and I was born on July 4th, 1985.

A"
phi-3-mini-4k-instruct_3_1759012524,2025-09-27T18:35:24.743413,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-11-10.0.26100-SP0,phi-3-mini-4k-instruct,3,142.71695828437805,512,3.5875204051069245,True,unique," Patient: Hi, I'm calling because I need to cancel my appointment for next week. 

Agent: Hello! How can I assist you today?

Patient: My name is Sarah Thompson, and it's my first time visiting this clinic. Unfortunately, we have a change in plans, and I won't be able to make the scheduled appointment.

Agent: I understand, Ms. Thompson. Can you please provide your patient ID so that I can assist you better?

Patient: Oh, yes! My patient ID is 76432109.

Agent: Thank you for providing me with th"
phi-3-mini-4k-instruct_4_1759012668,2025-09-27T18:37:48.382574,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-11-10.0.26100-SP0,phi-3-mini-4k-instruct,4,141.91890811920166,512,3.6076940471523136,True,unique," User: Hi, I'd like to schedule a new patient appointment. Is there any available slot this week?

Agent: Hello! Yes, we can certainly accommodate you for an initial consultation this week. Do you have health insurance that needs to be verified before your visit?

User: Yes, but I'm not entirely sure which of my plans would cover the visits here. Can you help me with that information?

Agent: Of course! We can discuss your insurance coverage during our initial appointment or prior to your visit,"
phi-3-mini-4k-instruct_5_1759012816,2025-09-27T18:40:16.816682,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-11-10.0.26100-SP0,phi-3-mini-4k-instruct,5,147.08677530288696,512,3.480938370874398,True,unique," User: Hello, I recently had a procedure done and now I need to schedule my follow-up appointment. Can you help me with that?

Agent: Of course! I'd be happy to assist you in scheduling your follow-up. Could you please provide me with the date of your procedure?

User: It was on March 15th, but I have some concerns about my insurance coverage and how it may affect future appointments.

Agent: Noted. Let's address that concern first. Can I have your full name and policy number so we can check the"
phi-3-mini-4k-instruct_6_1759012964,2025-09-27T18:42:44.693025,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-11-10.0.26100-SP0,phi-3-mini-4k-instruct,6,146.21200585365295,512,3.5017644208538723,True,unique," User: Hello, I'm trying to reschedule my upcoming appointment. I just can't make it on the current date.

Agent: Hi there! I understand how busy schedules can get, especially for working parents like yourself. When would you be available instead?

User: Unfortunately, due to work and family commitments, my options are quite limited. I can only make it next week after 6 PM on either Wednesday or Friday.

Agent: Alright, let me check our schedule. How does the following Wednesday at 7 PM sound?

"
phi-3-mini-4k-instruct_7_1759013073,2025-09-27T18:44:33.214439,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-11-10.0.26100-SP0,phi-3-mini-4k-instruct,7,107.31083631515503,362,3.373377865930175,True,unique," User: Hello, I'm calling to cancel my upcoming appointment. Unfortunately, there's been a conflict with my work schedule.

Agent: I'm sorry to hear that. May I have your name and date of birth for verification purposes?

User: Sure, it's John Smith, born on June 2nd, 1985.

Agent: Thank you, Mr. Smith. How would you like to reschedule the appointment instead? We have availability next week.

User: That sounds good. Can we aim for Monday or Wednesday afternoon? I'd prefer around three o'clock if"
phi-3-mini-4k-instruct_8_1759013214,2025-09-27T18:46:54.301150,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-11-10.0.26100-SP0,phi-3-mini-4k-instruct,8,139.7677252292633,512,3.663220526485338,True,unique," User: Hello, I need to schedule a follow-up appointment with Dr. Thompson after my recent procedure. Can you help me?

Agent: Of course! I'd be happy to assist you in scheduling your follow-up appointment. Could I please have your full name and date of birth for verification purposes?

User: My name is Harold Smith, born on April 15, 1947.

Agent: Thank you, Mr. Smith. And just a reminder, we're scheduling the follow-up appointment with Dr. Thompson, correct?

User: Yes, that's right. But befor"
phi-3-mini-4k-instruct_9_1759013359,2025-09-27T18:49:19.591295,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-11-10.0.26100-SP0,phi-3-mini-4k-instruct,9,144.00228691101074,512,3.5554990895137744,True,unique," User: Hi, I have an appointment scheduled with Dr. Smith on Thursday at 10 am but I need to reschedule it due to some unexpected transportation issues.

Agent: No problem! I can help you find a new time for your appointment. Can you tell me if there are any specific dates and times that would work best for you?

User: Yes, I'm really busy during weekday evenings after 6 pm because of my kids' activities. My availability on the weekends is quite limited as well since I have family commitments th"
phi-3-mini-4k-instruct_10_1759013506,2025-09-27T18:51:46.657566,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-11-10.0.26100-SP0,phi-3-mini-4k-instruct,10,145.73327374458313,512,3.5132676762435726,True,unique," User: Hi, I need help scheduling an appointment for today. It's urgent.

Agent: Hello! Of course, I can assist you with that. May I have your name, please?

User: My name is Sarah Johnson.

Agent: Thank you, Ms. Johnson. Let me check our schedule for available slots. Which doctor would you prefer to see today?

User: I usually see Dr. Patel; can she be my doctor this time as well?

Agent: I understand your preference, let me check her availability. One moment please... Ah, unfortunately, Dr. Pa"
microsoft/phi-4-mini-reasoning_1_1759013703,2025-09-27T18:55:03.450148,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-11-10.0.26100-SP0,microsoft/phi-4-mini-reasoning,1,195.10033249855042,512,2.624290760774609,True,unique,"<think>

Okay, I need to generate a realistic phone conversation where a patient named Phi calls about getting an urgent same-day appointment. The patient has insurance questions and there's a scheduling conflict due to their work schedule. Let me think through each part.

First, the user is Phi, so all the agent's responses should address them by name. The dialogue needs to alternate between User (Phi) and Agent (me). It should be 20-40 lines, so enough turns to cover the issue thoroughly.

The"
microsoft/phi-4-mini-reasoning_2_1759013852,2025-09-27T18:57:32.562079,MSI-Laptop-4050,NVIDIA GeForce RTX 4050 Laptop GPU,6141MB,Windows-11-10.0.26100-SP0,microsoft/phi-4-mini-reasoning,2,147.43703746795654,512,3.4726688001396955,True,unique,"<think>

Okay, I need to generate a realistic dialogue for a new patient scheduling their first appointment with a specific doctor preference. Let me start by outlining the key points.

First, the user is anxious and it's their first-time. They have a specific doctor's preference. The conversation should feel natural, including hesitations and corrections. Let's structure it as alternating User and Agent lines.

Start with greetings. Maybe the patient (User) is nervous, so they might pause or co"
