trial_id,timestamp,machine_name,gpu_info,gpu_memory,platform,model,trial,latency_s,completion_tokens,tokens_per_sec,unique,duplicate_reason,sample_output
google/gemma-3-1b_1_1759005819,2025-09-27T16:43:39.173400,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,google/gemma-3-1b,1,5.754384994506836,512,88.97562476072729,True,unique,"User: Hi, I’d like to schedule an appointment with Dr. Lee.

Agent: Certainly! Welcome to City Clinic – how can I help you today?  Can you tell me your name and date of birth for verification?

User: My name is Sarah Miller, and my date of birth is 1985-03-15.

Agent: Thank you, Ms. Miller. Let me pull up your file. Just one moment… Okay, I see your appointment with Dr. Lee.  Do you have any specific reason for the appointment?

User: Well, my knee’s been bothering me lately – it's kind of a per"
llama3-12b-instruct_1_1759005863,2025-09-27T16:44:23.122739,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,llama3-12b-instruct,1,40.742700815200806,512,12.566668133325528,True,unique,"User: Hi, can you help me schedule an appointment with a doctor?

Receptionist: Of course! How would you like to proceed?

User: I was hoping to see a primary care physician.

Receptionist: Great. Can you let me know what issue is bringing you in today?

User: It's just a routine check-up. 

Receptionist: Okay, do you have any available time slots next week? 

User: How about Tuesday at 9 am or Wednesday afternoon?

Receptionist: I'm afraid those are all booked up. What other times work for you?"
mistralai/mistral-small-3.2_1_1759005875,2025-09-27T16:44:35.439872,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,mistralai/mistral-small-3.2,1,11.260985612869263,0,0,False,api_error,
mistralai/mistral-small-3.2_2_1759005889,2025-09-27T16:44:49.816759,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,mistralai/mistral-small-3.2,2,13.324795961380005,0,0,False,api_error,
mistralai/mistral-small-3.2_3_1759005904,2025-09-27T16:45:04.160979,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,mistralai/mistral-small-3.2,3,13.299930810928345,0,0,False,api_error,
mistralai/mistral-small-3.2_4_1759005919,2025-09-27T16:45:19.774787,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,mistralai/mistral-small-3.2,4,14.564793109893799,0,0,False,api_error,
google/gemma-3n-e4b_1_1759005935,2025-09-27T16:45:35.032275,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,google/gemma-3n-e4b,1,14.201093912124634,0,0,False,api_error,
google/gemma-3n-e4b_2_1759005949,2025-09-27T16:45:49.199357,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,google/gemma-3n-e4b,2,13.121130466461182,0,0,False,api_error,
google/gemma-3n-e4b_3_1759005963,2025-09-27T16:46:03.449693,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,google/gemma-3n-e4b,3,13.164211750030518,0,0,False,api_error,
google/gemma-3n-e4b_4_1759005977,2025-09-27T16:46:17.738984,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,google/gemma-3n-e4b,4,13.243401050567627,0,0,False,api_error,
