trial_id,timestamp,machine_name,gpu_info,gpu_memory,platform,model,trial,latency_s,completion_tokens,tokens_per_sec,unique,duplicate_reason,sample_output
google/gemma-3n-e4b_1_1759004726,2025-09-27T16:25:26.396861,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,google/gemma-3n-e4b,1,19.856321811676025,512,25.785238819957627,True,unique,"User: Hi, I'd like to schedule an appointment with Dr. Lee, please.

Agent: Certainly! Thanks for calling. Can I just confirm your name and date of birth for our records?

User: Yes, it’s Sarah Miller, and my date of birth is 03/15/1988.

Agent: Thank you, Ms. Miller. And what is the reason for your appointment today?

User: I've been having some persistent headaches lately. They're pretty bad.

Agent: I understand. Okay. Do you have a history with Dr. Lee, or is this your first visit?

User: I’"
google/gemma-3-4b_1_1759004742,2025-09-27T16:25:42.557759,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,google/gemma-3-4b,1,10.783323287963867,512,47.48072429317632,False,semantic_similarity_0.909,"User: Hi, I’m calling to schedule an appointment.

Agent: Good morning! Thank you for calling Dr. Ramirez's office. My name is Sarah, how can I help you today?

User: Yes, hi Sarah. It’s for Michael Davies.

Agent: Okay, Mr. Davies. And what date were you hoping to come in?

User: Hmm… let me see. Ideally next week would be great.

Agent: Let's check availability. Do you have any particular days that work best for you?

User: Tuesday or Wednesday, preferably. Not too early, maybe after 2 pm?

Ag"
google/gemma-3-4b_2_1759004754,2025-09-27T16:25:54.528240,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,google/gemma-3-4b,2,6.6009087562561035,512,77.56507761370658,False,semantic_similarity_0.901,"User: Hi, I’m calling to schedule an appointment.

Agent: Good morning! Thank you for calling Dr. Ramirez's office. My name is Sarah. Can I get your full name please?

User: It’s David Miller. D-A-V-I-D M-I-L-L-E-R.

Agent: Okay, Mr. Miller. And can I get a phone number for you to reach you at?

User: Sure, it's 555-123-4567.

Agent: Perfect. Now, what type of appointment are you looking to schedule today?

User: Um… well, I’ve been having some persistent headaches lately.

Agent: Alright. And c"
google/gemma-3-4b_3_1759004766,2025-09-27T16:26:06.470864,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,google/gemma-3-4b,3,6.550962448120117,512,78.15645472779728,False,semantic_similarity_0.905,"User: Hi, I’d like to schedule an appointment.

Agent: Good morning! Thanks for calling Dr. Ramirez's office. My name is Sarah. Can I get your full name please?

User: It’s Michael Davies. M-I-C-H-A-E-L D-A-V-I-E-S.

Agent: Thank you, Mr. Davies. And can I get a phone number for us to reach you at?

User: Sure, it’s 555-123-4567.

Agent: Perfect. Now, what brings you in today? Roughly what kind of appointment are you looking for?

User: Um… well, I've been having a bit of a persistent cough and "
google/gemma-3-4b_4_1759004778,2025-09-27T16:26:18.730219,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,google/gemma-3-4b,4,6.8361475467681885,512,74.89598439724281,False,semantic_similarity_0.885,"User: Hi, I’m calling to schedule an appointment.

Agent: Good morning! Thank you for calling Dr. Ramirez's office. My name is Sarah, how can I help you today?

User: Yeah, it’s Mark Peterson. I need to see a doctor about some persistent back pain.

Agent: Okay, Mr. Peterson. Let me pull up your records. Can you confirm the date of birth for me please?

User: Uh, let me see… It's July 12th, 1985.

Agent: Thank you. Just one moment... Alright, I have you here. Do you have insurance with us?

User"
deepseek/deepseek-r1-0528-qwen3-8b_1_1759004803,2025-09-27T16:26:43.044645,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,deepseek/deepseek-r1-0528-qwen3-8b,1,18.773614406585693,512,27.272318953157622,True,unique,"<think>
Okay, the user wants me to generate a medical appointment scheduling conversation between a patient and receptionist. They've specified that it should have 20-40 turns, be in alternating User/Agent format, sound natural and realistic, include hesitations and corrections, and nothing but the dialogue.

I need to create something authentic for this scenario. The user seems to want an example of how people actually talk when scheduling appointments - with some real-life pauses, interruption"
liquid/lfm2-1.2b_1_1759004813,2025-09-27T16:26:53.856477,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,liquid/lfm2-1.2b,1,5.378805875778198,431,80.1293093585839,True,unique,"**Patient:** Hi, I'd like to schedule an appointment for my yearly checkup. Can you help me?

**Receptionist:** Of course! How can I assist you today?

**Patient:** I'm coming in for a general health checkup, but I’m not sure when to go. I have a couple of options in mind, but I want to pick the one that fits best with my schedule.

**Receptionist:** Sure thing. What time slots work for you this week?

**Patient:** Well, I've got some time open around 9 AM and 11 AM. 

**Receptionist:** Both tim"
deepseek/deepseek-r1-0528-qwen3-8b:2_1_1759004828,2025-09-27T16:27:08.944443,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,deepseek/deepseek-r1-0528-qwen3-8b:2,1,9.804455518722534,512,52.221155883902746,False,semantic_similarity_0.947,"<think>
Okay, let me think through this request carefully. The user wants a naturalistic medical appointment scheduling conversation with specific requirements - 20 to 40 turns in alternating format between patient and receptionist, including realistic hesitations and corrections.

I consider that this is likely for educational purposes about healthcare interactions, so I need to create something authentic while keeping it concise. A good approach would be to structure a typical phone call scena"
deepseek/deepseek-r1-0528-qwen3-8b:2_2_1759004842,2025-09-27T16:27:22.226970,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,deepseek/deepseek-r1-0528-qwen3-8b:2,2,7.865968227386475,512,65.09052480245217,False,semantic_similarity_0.927,"<think>
Okay, let's tackle this healthcare appointment scheduling request. The user wants a natural, realistic conversation between a patient and receptionist with up to 40 turns.

First, I need to consider what makes for authentic medical interactions. Patients often feel anxious or rushed when calling offices, so the dialogue should reflect those feelings while maintaining professionalism. 

I'll start with common opening frustrations - busy signals can be frustrating! Then build from there: p"
deepseek/deepseek-r1-0528-qwen3-8b:2_3_1759004855,2025-09-27T16:27:35.494934,EPM_DELL,NVIDIA GeForce RTX 3080,10240MB,Windows-11-10.0.26100-SP0,deepseek/deepseek-r1-0528-qwen3-8b:2,3,7.806363821029663,512,65.58751446104993,False,semantic_similarity_0.925,"<think>
Okay, so I need to generate a realistic medical appointment scheduling conversation. Let me think about this carefully.

First, analyzing what might be in the user's mind... They probably want something authentic that could happen in an office setting. This means considering common frustrations like waiting on hold or checking voicemails - those make it feel more genuine. 

The requirement specifies 20-40 turns with alternating User and Agent lines is clear, but I should ensure there are"
